name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom,,,,
23135618,8.95900945577423,52.2785295614691,DE,TENNETGMBH,Polygon,Umspannwerk Meißen,DE,220000,110000,EON_WestfalenWeser,,,Meissen,POINT (8.959009455774234 52.27852956146905),False,220,,,
499165542,10.150933820209,49.9820542930269,DE,TENNETGMBH,Polygon,Umspannwerk Bergrheinfeld/West,DE,380000,Tennet,,,"Bergrheinfeld/W, TR Bergrheinfeld VK5",POINT (10.150933820209042 49.98205429302692),False,400,,,,
1071504343,9.07924925961155,54.5101787045432,DE,TENNETGMBH,Polygon,UW Husum Nord,DE,380000,TenneT TSO GmbH,Schleswig-Holstein Netz AG,,,Husum/N,POINT (9.079249259611553 54.5101787045432),False,400,,,
274621059,10.087649794874,52.3151256665179,DE,TENNETGMBH,Polygon,Umspannwerk Mehrum,DE,220000,110000,TenneT,,,Mehrum,POINT (10.087649794874034 52.31512566651793),False,220,,,
28397771,8.93288007657713,52.1934481311204,DE,TENNETGMBH,Polygon,Veltheim,DE,220000,Westfalen Weser Netz GmbH,,,Veltheim,POINT (8.932880076577133 52.19344813112035),False,220,,,,
23682013,9.52257602180672,52.3604090757675,DE,TENNETGMBH,Polygon,Hannover/West,DE,220000,110000,TenneT,Avacon Netz GmbH,,,Hannover/W,POINT (9.522576021806724 52.36040907576746),False,220,,
28613721,10.9729039593051,49.5585074241235,DE,TENNETGMBH,Polygon,Umspannwerk Kriegenbrunn,DE,380000,110000,20000,Tennet TSO GmbH/ Bayernwerk Netz GmbH,,,Kriegenbrunn,POINT (10.972903959305093 49.55850742412348),False,400,,
503851756,9.0957296,51.1638941,DE,TENNETGMBH,Point,,DE,380000,,,Y-junction at 3.36 km from the station,Y-Waldeck,POINT (9.0957296 51.1638941),False,400,,,,
1128250704,8.05394466921941,53.3317546250723,DE,TENNETGMBH,Polygon,Conneforde/Ost,DE,380000,TenneT,,,"Conneforde/O, TR Conneforde/O T422, TR Conneforde/O T421, TR Conneforde/O T423",POINT (8.053944669219414 53.331754625072335),False,400,,,,
24158385,11.8132329623952,48.221266483213,DE,TENNETGMBH,Polygon,Umspannwerk Neufinsing,DE,220000,110000,"TenneT TSO GmbH, E.ON Netz GmbH",,,Neufinsing,POINT (11.813232962395237 48.22126648321302),False,220,,,
449010725,9.31564493817348,54.7283604417152,DE,TENNETGMBH,Polygon,Umspannwerk Handewitt,DE,380000,TenneT TSO GmbH,,,Handewitt,POINT (9.31564493817348 54.728360441715225),False,400,,,,
24230738,8.57144694761236,52.1052436721445,DE,TENNETGMBH,Polygon,Eickum,DE,380000,110000,TenneT TSO GmbH,Eickum,,Eickum,POINT (8.571446947612355 52.10524367214451),False,400,,,
26474759,10.9993330708022,52.2001420146047,DE,TENNETGMBH,Polygon,Umspannwerk Helmstedt,DE,380000,TenneT TSO GmbH,,,Helmstedt,POINT (10.99933307080216 52.20014201460474),False,400,,,,
301426399,10.355215,52.175811,DE,TENNETGMBH,Point,,DE,220000,,,Y-junction at 1.39 km from the station,Y-Hallendorf,POINT (10.355215 52.175811),False,220,,,,
24604789,8.93969256563184,52.403033287975,DE,TENNETGMBH,Polygon,Schaltanlage Ovenstädt,DE,380000,TenneT TSO GmbH,,Duplicated OSM name: 24604789 24604789 ,Ovenstaedt,POINT (8.939692565631844 52.40303328797495),False,400,,,,
4826893,8.73513582119107,50.1591915800608,DE,TENNETGMBH,Polygon,Umspannwerk Frankfurt Nord,DE,220000,110000,TenneT TSO GmbH,Mainova,,,Frankfurt/N,POINT (8.735135821191065 50.15919158006077),False,220,,
829116805,8.4029085314657,53.2368460019806,DE,TENNETGMBH,Polygon,Schaltanlage Elsfleth/West,DE,380000,TenneT TSO,,,Elsfleth/W,POINT (8.402908531465696 53.236846001980624),False,400,,,,
288305056,8.81400772539321,51.9834383258978,DE,TENNETGMBH,Polygon,Lage,DE,220000,110000,,,,Lage,POINT (8.814007725393207 51.9834383258978),False,220,,,
24272339,10.2358631898154,52.2934595700735,DE,TENNETGMBH,Polygon,Klein Ilsede,DE,380000,110000,TenneT TSO GmbH,Avacon Netz GmbH,,,Klein Ilsede,POINT (10.235863189815383 52.29345957007352),False,400,,
55069713,9.08969339060263,49.9684968810882,DE,TENNETGMBH,Polygon,Umspannwerk Aschaffenburg,DE,380000,110000,TenneT TSO GmbH,Avacon Netz GmbH,,,Aschaffenburg,POINT (9.089693390602628 49.96849688108822),False,400,,
202747445,8.65664623029241,50.6057490224096,DE,TENNETGMBH,Polygon,Umspannwerk Gießen Nord,DE,380000,110000,,,,Giessen/N,POINT (8.65664623029241 50.605749022409626),False,400,,,
25306938,9.7759908077199,53.6906694051027,DE,TENNETGMBH,Polygon,Kummerfeld,DE,380000,TenneT TSO,,,Kummerfeld,POINT (9.775990807719898 53.69066940510269),False,400,,,,
130794504,10.6409221616249,53.9194501557088,DE,TENNETGMBH,Polygon,Umspannwerk Lübeck,DE,220000,TenneT TSO,,,Luebeck,POINT (10.640922161624864 53.91945015570877),False,220,,,,
24413992,9.39017530620735,52.0266868909819,DE,TENNETGMBH,Polygon,Grohnde,DE,380000,TenneT,,,Grohnde,POINT (9.390175306207354 52.02668689098189),False,400,,,,
32076853,8.4747070839544,53.4286512070803,DE,TENNETGMBH,Polygon,Unterweser,DE,380000,220000,110000,Avacon Netz GmbH,,Multiple matches,"Unterweser, TR Unterweser T421",POINT (8.4747070839544 53.42865120708027),False,400,,
274630377,9.38764075511982,51.6407349072759,DE,TENNETGMBH,Polygon,Würgassen,DE,380000,220000,110000,Tennet TSO,Umspannwertk Würgassen,,"Wuergassen, TR Wuergassen T421, TR Wuergassen T422",POINT (9.387640755119822 51.64073490727586),False,400,,
34835258,7.22423843706002,53.349927157147,DE,TENNETGMBH,Polygon,Emden-Borssum,DE,220000,110000,TenneT,EON_Netz,,,Emden/Borssum,POINT (7.224238437060019 53.34992715714697),False,220,,
578350239,11.2869439,47.4928625,DE,TENNETGMBH,Point,,DE,220000,,,Y-junction at 0.74 km from the station,Y-Kruen,POINT (11.2869439 47.4928625),False,220,,,,
30109913,9.7973361501661,52.0008392220065,DE,TENNETGMBH,Polygon,Godenau,DE,220000,110000,TenneT,Avacon Netz GmbH,,,Godenau,POINT (9.797336150166096 52.00083922200652),False,220,,
31653753,9.9444796928428,49.5783378704364,DE,TENNETGMBH,Polygon,Umspannwerk Stalldorf,DE,380000,110000,TransnetBW GmbH,,,Stalldorf,POINT (9.944479692842796 49.57833787043636),False,400,,,
1057547856,12.9981969,48.295336,DE,TENNETGMBH,Point,,DE,220000,,,Y-junction at 3.96 km from the station,Y-Simbach,POINT (12.9981969 48.295336),False,220,,,,
24042358,8.80994891769688,50.2035666653443,DE,TENNETGMBH,Polygon,Umspannwerk Karben,DE,380000,110000,TenneT,,,Karben,POINT (8.80994891769688 50.20356666534427),False,400,,,
920516997,12.8535354,48.7624378,DE,TENNETGMBH,Point,,DE,380000,,,Y-junction at 0.12 km from the station,Y-Plattling,POINT (12.8535354 48.7624378),False,400,,,,
30017786,10.4195406942642,52.2369606949237,DE,TENNETGMBH,Polygon,Gleidingen 220 kV,DE,220000,TenneT,,,Gleidingen,POINT (10.419540694264242 52.23696069492369),False,220,,,,
24272541,10.5054991930256,52.3018379201076,DE,TENNETGMBH,Polygon,Umspannwerk Braunschweig Nord,DE,220000,EON_Netz,,,Braunschweig/N,POINT (10.505499193025576 52.30183792010763),False,220,,,,
28956649,12.0822174678165,49.2974951646607,DE,TENNETGMBH,Polygon,Schwandorf,DE,380000,220000,110000,"TenneT TSO GmbH, E.ON Netz GmbH",,,"Schwandorf, TR Schwandorf VK5",POINT (12.082217467816522 49.29749516466073),False,400,,
23744346,8.1226402911799,53.5605173501092,DE,TENNETGMBH,Polygon,Umspannwerk Maade,DE,380000,220000,TenneT,,,Maade,POINT (8.122640291179902 53.56051735010921),False,220,,,
24768051,11.5077800160067,48.7611386581294,DE,TENNETGMBH,Polygon,Ingolstadt,DE,380000,220000,110000,,,,Ingolstadt,POINT (11.507780016006691 48.76113865812943),False,220,,
289836713,9.10971052895477,53.9721944566239,DE,TENNETGMBH,Polygon,Umspannwerk Süderdonn,DE,380000,110000,TenneT TSO,,,Suederdonn,POINT (9.109710528954771 53.97219445662391),False,400,,,
24502420,9.50179003239348,53.5428146809261,DE,TENNETGMBH,Polygon,Dollern,DE,380000,220000,110000,TenneT,Avacon Netz GmbH,,,"Dollern, TR Dollern T422, TR Dollern T421",POINT (9.501790032393483 53.54281468092611),False,400,
44717036,8.69516079574433,53.0925361244838,DE,TENNETGMBH,Polygon,Niedervieland,DE,380000,110000,Wesernetz Bremen GmbH,,Duplicated OSM name: 44717036 44717036 ,Niedervieland,POINT (8.695160795744329 53.09253612448377),False,400,,,
559702819,7.24474740287657,53.3571157378693,DE,TENNETGMBH,Polygon,Konverter Station Emden Ost,DE,380000,TenneT TSO GmbH,,,"Emden/O, TR Emden/O T428, TR Emden/O T425",POINT (7.244747402876565 53.357115737869314),False,400,,,,
93341407,11.8108493109204,50.1837090213101,DE,TENNETGMBH,Polygon,Umspannwerk Mechlenreuth,DE,380000,TenneT TSO,,,Mechlenreuth,POINT (11.81084931092042 50.183709021310136),False,400,,,,
24757833,10.8360157936545,49.9280674263291,DE,TENNETGMBH,Polygon,Umspannwerk Oberhaid,DE,380000,TenneT TSO GmbH,,,Oberhaid,POINT (10.836015793654516 49.92806742632911),False,400,,,,
50643382,8.08213011903463,52.8584282995354,DE,TENNETGMBH,Polygon,Cloppenburg 220 kV,DE,220000,TenneT,,,Cloppenburg,POINT (8.082130119034625 52.858428299535376),False,220,,,,
24258096,10.7612483714777,52.3674536515527,DE,TENNETGMBH,Polygon,Umspannwerk Hattorf,DE,380000,EON_Netz,,,Hattorf,POINT (10.761248371477716 52.36745365155272),False,400,,,,
456386244,9.58527841535778,51.3313752387278,DE,TENNETGMBH,Polygon,Sandershausen/Ost,DE,380000,110000,,,Duplicated OSM name: 456386244 456386244 ,Sandershausen/O,POINT (9.58527841535778 51.33137523872775),False,400,,,
28812249,9.14508445171833,52.85279753985,DE,TENNETGMBH,Polygon,Wechold,DE,220000,TenneT TSO GmbH,Avacon Netz GmbH,,,"Y-Wechold, Wechold",POINT (9.14508445171833 52.85279753984998),False,220,,,
802246764,9.88223652872103,51.5154325972348,DE,TENNETGMBH,Polygon,Göttingen,DE,220000,TenneT TSO GmbH,,,Goettingen,POINT (9.882236528721034 51.51543259723481),False,220,,,,
24705761,10.8431055958079,49.3787089549047,DE,TENNETGMBH,Polygon,Umspannwerk Raitersaich,DE,380000,220000,110000,TenneT TSO GmbH,E.ON Netz GmbH,,,"Raitersaich, TR Raitersaich VK6",POINT (10.84310559580793 49.37870895490465),False,400,
29084374,12.1143809267855,49.6311058498399,DE,TENNETGMBH,Polygon,Umspannwerk Etzenricht,DE,380000,TenneT TSO,,Duplicated OSM name: 29084374 1089568373 ,"Etzenricht, TR Etzenricht T421",POINT (12.114380926785518 49.6311058498399),False,400,,,,
60032354,9.44895354240409,53.9676339379925,DE,TENNETGMBH,Polygon,Itzehoe/West,DE,220000,TenneT,,,Itzehoe/W,POINT (9.448953542404087 53.96763393799254),False,220,,,,
95812231,10.9662584592037,47.2695305048675,DE,TENNETGMBH,Polygon,Umspannwerk Silz,AT,220000,110000,TIWAG-Netz AG,,"Manually corrected. In AT, but also in DE",Silz,POINT (10.966258459203711 47.2695305048675),False,220,,,
758728343,11.005711,47.2077284,DE,TENNETGMBH,Polygon,Kühtai,AT,220000,TenneT TSO GmbH,,"Manually corrected. In AT, but also in DE",Kuehtai,POINT (11.005710999999996 47.20772839999996),False,220,,,,
133342285,11.8076063431314,48.4554275398016,DE,TENNETGMBH,Polygon,Zolling,DE,220000,110000,,,,Zolling,POINT (11.807606343131418 48.45542753980162),False,220,,,
907539360,9.43420700777895,54.5220237413292,DE,TENNETGMBH,Polygon,Schuby/West,DE,380000,,,,Schuby/W,POINT (9.434207007778948 54.52202374132917),False,400,,,,
24493551,8.56399187674671,53.0319178277387,DE,TENNETGMBH,Polygon,Ganderkesee,DE,380000,110000,TenneT,EON_Netz,EWE,,,Ganderkesee,POINT (8.563991876746712 53.03191782773866),False,400,
309902667,9.8524163,51.8987653,DE,TENNETGMBH,Point,,DE,380000,,,Y-junction at 5.2 km from the station,Y-Erzhausen,POINT (9.8524163 51.8987653),False,220,,,,
27646106,10.0604071257176,54.3487681074778,DE,TENNETGMBH,Polygon,Kiel West,DE,220000,110000,TenneT,,,Kiel/W,POINT (10.060407125717596 54.348768107477845),False,220,,,
24757392,11.1931660690421,50.16207719806,DE,TENNETGMBH,Polygon,Umspannwerk Redwitz,DE,380000,TenneT TSO,,,"Redwitz, Redwitz ",POINT (11.193166069042096 50.16207719806),False,400,,,,
91086220,13.0027661364053,48.2619991181636,DE,TENNETGMBH,Polygon,Umspannwerk Simbach,DE,220000,110000,TenneT TSO GmbH,Bayernwerk Netz GmbH,,,Simbach,POINT (13.002766136405308 48.2619991181636),False,220,,
533737514,9.2319021,51.8101933,DE,TENNETGMBH,Point,,DE,380000,,,Y-junction at 0.26 km from the station,Y-Voerden,POINT (9.2319021 51.8101933),False,400,,,,
137602559,11.5813719703654,48.7648938538755,DE,TENNETGMBH,Polygon,Umspannwerk Irsching,DE,380000,220000,110000,,,,"Irsching, TR Irsching VK6",POINT (11.58137197036536 48.764893853875456),False,400,,
151765495,9.48789511096317,53.6365577844307,DE,TENNETGMBH,Polygon,Götzdorf,DE,220000,,,,Goetzdorf,POINT (9.48789511096317 53.63655778443065),False,220,,,,
24262656,10.3653386625861,52.2846615656814,DE,TENNETGMBH,Polygon,Wahle 380 kV,DE,380000,TenneT TSO GmbH,,Multiple matches,"Wahle, TR Wahle T421, TR Wahle T422",POINT (10.365338662586126 52.28466156568135),False,400,,,,
26245195,11.8681563623092,48.20680293981,DE,TENNETGMBH,Polygon,Umspannwerk Ottenhofen,DE,380000,220000,TenneT TSO GmbH,,,"Ottenhofen, TR Ottenhofen VK6, TR Ottenhofen VK7",POINT (11.868156362309213 48.20680293980998),False,400,,,
24765111,9.59430167872856,49.7984427333737,DE,TENNETGMBH,Polygon,Umspannwerk Trennfeld,DE,220000,110000,TenneT TSO GmbH,E.ON Netz GmbH,,,Trennfeld,POINT (9.59430167872856 49.79844273337367),False,220,,
28227099,10.3692301564746,52.1670924501405,DE,TENNETGMBH,Polygon,Hallendorf,DE,220000,110000,TenneT,Avacon Netz GmbH,,,Hallendorf,POINT (10.369230156474591 52.167092450140544),False,220,,
74893659,10.8023580191354,53.8975474023538,DE,TENNETGMBH,Polygon,Umspannwerk Herrenwyk,DE,380000,110000,TenneT TSO GmbH,,,Herrenwyk,POINT (10.802358019135404 53.89754740235384),False,400,,,
249797355,8.590814,50.1373726,DE,TENNETGMBH,Point,,DE,380000,,,Y-junction at 5.64 km from the station,Y-Frankfurt/SW,POINT (8.590814 50.1373726),False,400,,,,
28343121,10.3815443700513,52.9933741040317,DE,TENNETGMBH,Polygon,Stadorf,DE,380000,TenneT,,,Stadorf,POINT (10.381544370051303 52.99337410403172),False,400,,,,
229565743,8.82002490800612,53.1073883234279,DE,TENNETGMBH,Polygon,Blockland,DE,220000,110000,Wesernetz Bremen GmbH,,Duplicated OSM name: 229565743 229565743 ,Blockland,POINT (8.820024908006117 53.107388323427934),False,220,,,
35176751,9.72599444000371,54.2878129304706,DE,TENNETGMBH,Polygon,Audorf Süd,DE,380000,110000,TenneT TSO GmbH,,,"Audorf/S, TR Audorf/S T422, TR Audorf/S T421",POINT (9.725994440003705 54.28781293047057),False,400,,,
77697810,12.2968838212756,48.6069099456772,DE,TENNETGMBH,Polygon,Isar,DE,380000,,,,Isar,POINT (12.296883821275612 48.606909945677245),False,400,,,,
29309786,9.7459261338554,50.9176257166576,DE,TENNETGMBH,Polygon,Umspannwerk Mecklar,DE,380000,TenneT TSO GmbH,,,Mecklar,POINT (9.7459261338554 50.917625716657625),False,400,,,,
29420322,8.0600570230463,53.6202026200042,DE,TENNETGMBH,Polygon,Inhausen,DE,220000,155000,TenneT,,,Inhausen,POINT (8.060057023046296 53.62020262000416),False,220,,,
27124619,10.1562825085559,54.2755482758756,DE,TENNETGMBH,Polygon,Kiel-Süd,DE,220000,110000,TenneT,Schleswig-Holstein Netz,,,Kiel/S,POINT (10.156282508555888 54.27554827587555),False,220,,
42681484,9.22811132588581,51.8124540035965,DE,TENNETGMBH,Polygon,Vörden,DE,380000,110000,TenneT TSO GmbH,Westfalen Weser Netz,,,Voerden,POINT (9.228111325885813 51.81245400359651),False,400,,
24976300,13.1031683240932,48.6668226336345,DE,TENNETGMBH,Polygon,Umspannwerk Pleinting,DE,380000,220000,110000,"TenneT TSO GmbH, E.ON Netz GmbH",,,"Pleinting, TR Pleinting VK6, TR Pleinting VK7",POINT (13.103168324093216 48.66682263363445),False,400,,
24757393,11.106891294113,49.9788503568186,DE,TENNETGMBH,Polygon,Umspannwerk Würgau,DE,380000,TenneT TSO,,,Wuergau,POINT (11.106891294113014 49.97885035681856),False,400,,,,
153328698,9.17731116041111,49.0393782259322,DE,TRANSNETBW,Polygon,Gemeinschaftskraftwerk Neckarwestheim 2 (GKN2),DE,380000,,,,GKN2,POINT (9.177311160411106 49.0393782259322),False,400,,,,
1654012132,8.6700993,49.3092023,DE,TRANSNETBW,Point,,DE,380000,,,Y-junction at 31.8 km from the station,Y-Hueffenhardt,POINT (8.6700993 49.3092023),False,400,,,,
272646943,8.3044623168625,49.0115442272661,DE,TRANSNETBW,Polygon,RDK7,DE,380000,EnBW AG,,,RDK7,POINT (8.304462316862503 49.01154422726613),False,400,,,,
25557397,9.15157490076248,49.1436221177579,DE,TRANSNETBW,Polygon,Umspannwerk Großgartach,DE,380000,220000,110000,TransnetBW GmbH,,,"Grossgartach, Grossgartach , Grossgartach  2",POINT (9.151574900762482 49.14362211775794),False,400,,
156676050,8.66378519624062,49.3600842611029,DE,TRANSNETBW,Polygon,Heidelberg-Süd,DE,220000,110000,Stadtwerke Heidelberg Netze GmbH,,,Heidelberg,POINT (8.66378519624062 49.36008426110293),False,220,,,
163093653,8.50180858139917,49.4449115469229,DE,TRANSNETBW,Polygon,GKMB,DE,220000,110000,,,,"GKMB, GKM",POINT (8.501808581399171 49.44491154692294),False,220,,,
207248812,8.62320622742788,49.3565818528574,DE,TRANSNETBW,Polygon,Neurott,DE,380000,220000,Transnet BW GmbH,,,"Neurott, TR / 380-220kV / Neurott / Trafo 401, TR / 380-220kV / Neurott / Trafo 402",POINT (8.623206227427875 49.35658185285741),False,400,,,
32725957,8.44553798665007,48.9860892728557,DE,TRANSNETBW,Polygon,Umspannwerk Oberwald,DE,220000,110000,TransnetBW GmbH,Netze BW GmbH,,,Oberwald,POINT (8.445537986650066 48.98608927285571),False,220,,
409305507,8.51156870932968,49.2935170467609,DE,TRANSNETBW,Polygon,Umspannwerk Altlußheim,DE,220000,TransnetBW GmbH,,,Altlussheim,POINT (8.511568709329675 49.29351704676085),False,220,,,,
32966636,8.64160594977055,48.8901057467764,DE,TRANSNETBW,Polygon,220 kV-Umspannwerk Birkenfeld,DE,220000,110000,EnBW,,,Birkenfeld,POINT (8.641605949770545 48.89010574677638),False,220,,,
31105067,10.2316855967,48.529852103,DE,TRANSNETBW,Polygon,Umspannwerk Niederstotzingen,DE,380000,110000,,,Y-junction at 40.7 km from the station,"Y-Dellmensingen, Niederstotzingen",POINT (10.2316855967 48.529852103),False,400,,,
37721677,9.37091928025598,48.7191280063439,DE,TRANSNETBW,Polygon,Umspannwerk Altbach 1,DE,380000,110000,Netze BW GmbH,,,Altbach,POINT (9.370919280255984 48.71912800634389),False,400,,,
38325076,10.2224358120593,48.736721998469,DE,TRANSNETBW,Polygon,Umspannwerk Rotensohl,DE,380000,110000,EnBW,UW Rotensohl,,Rotensohl,POINT (10.222435812059285 48.736721998468965),False,400,,,
42049947,8.46542983860778,48.0435236508611,DE,TRANSNETBW,Polygon,Umspannwerk Villingen,DE,380000,110000,EnBW, Energiedienst,,,Villingen,POINT (8.465429838607776 48.043523650861054),False,400,,
31131325,9.64534106910625,47.7445974931102,DE,TRANSNETBW,Polygon,380kV-Umspannwerk Grünkraut,DE,380000,110000,,,,Gruenkraut,POINT (9.645341069106252 47.74459749311021),False,400,,,
32725958,8.45161636716857,49.007396525579,DE,TRANSNETBW,Polygon,Umspannwerk Karlsruhe Ost,DE,220000,110000,TransnetBW GmbH,Umspannwerk Karlsruhe-Rintheim,"Manually corrected. Name is misleading. Identified with ""Karlsruhe Ost"" according to the name of the line and distance (in the map it is missing somehow)",Karlsruhe,POINT (8.451616367168567 49.00739652557897),False,220,,,
26404600,9.70421891821751,48.4649756610283,DE,TRANSNETBW,Polygon,Umspannwerk Laichingen,DE,380000,110000,Netze BW GmbH,,,Laichingen,POINT (9.704218918217512 48.46497566102829),False,400,,,
1104947187,9.20710730301593,49.1777055321652,DE,TRANSNETBW,Polygon,Heilbronn,DE,380000,TransnetBW GmbH,,,Heilbronn,POINT (9.207107303015926 49.177705532165184),False,400,,,,
32151621,8.2487700267456,48.846334430307,DE,TRANSNETBW,Polygon,220-kV-Umspannwerk Kuppenheim,DE,220000,110000,,,,"Kuppenheim, Y-Daxlanden, Y-Buehl",POINT (8.2487700267456 48.84633443030696),False,220,,,
102743264,8.86152579758889,47.8064353547348,DE,TRANSNETBW,Polygon,Beuren,DE,220000,110000,,,,Beuren,POINT (8.861525797588891 47.80643535473478),False,220,,,
146962222,7.91072935223821,48.5012883452393,DE,TRANSNETBW,Polygon,Umspannwerk Weier,DE,220000,110000,EnBW,,,Weier,POINT (7.910729352238207 48.50128834523928),False,220,,,
160929097,8.6269714520743,49.5436011167049,DE,TRANSNETBW,Polygon,Umspannwerk Weinheim,DE,220000,110000,,,,Weinheim,POINT (8.626971452074303 49.54360111670489),False,220,,,
87653464,7.75186255244282,48.09640574883,DE,TRANSNETBW,Polygon,220-kV-Umspannwerk Eichstetten,DE,220000,110000,EnBW,,Multiple matches,"Eichstetten, EICHSTETTEN, TR / 380-220kV / Eichstetten / Trafo 401",POINT (7.751862552442818 48.09640574883001),False,400,,,
32731290,8.34912614916696,49.0130521560032,DE,TRANSNETBW,Polygon,Karlsruhe-West,DE,220000,110000,Stadtwerke Karlsruhe GmbH,,,KarlsruheWest,POINT (8.349126149166961 49.01305215600317),False,220,,,
